word,sentiment
saggy,negative
sags,negative
salacious,negative
sanctimonious,negative
sap,negative
sarcasm,negative
sarcastic,negative
sarcastically,negative
sardonic,negative
sardonically,negative
sass,negative
satirical,negative
satirize,negative
savage,negative
savaged,negative
savagery,negative
savages,negative
scaly,negative
scam,negative
scams,negative
scandal,negative
scandalize,negative
scandalized,negative
scandalously,negative
scandel,negative
scandels,negative
scant,negative
scapegoat,negative
scar,negative
scarce,negative
scarcely,negative
scarcity,negative
scare,negative
scared,negative
scarier,negative
scariest,negative
scarily,negative
scarred,negative
scars,negative
scary,negative
scathing,negative
scathingly,negative
sceptical,negative
scoff,negative
scoffingly,negative
scold,negative
scolded,negative
scolding,negative
scoldingly,negative
scorching,negative
scorchingly,negative
scorn,negative
scornful,negative
scornfully,negative
scoundrel,negative
scourge,negative
scowl,negative
scramble,negative
scrambled,negative
scrambles,negative
scrambling,negative
scrap,negative
scratch,negative
scratched,negative
scratches,negative
scratchy,negative
scream,negative
screech,negative
screw-up,negative
screwed,negative
screwed-up,negative
screwy,negative
scuff,negative
scuffs,negative
scum,negative
scummy,negative
second-class,negative
second-tier,negative
secretive,negative
sedentary,negative
seedy,negative
seethe,negative
seething,negative
self-coup,negative
self-criticism,negative
self-defeating,negative
self-destructive,negative
self-humiliation,negative
self-interest,negative
self-interested,negative
self-serving,negative
selfinterested,negative
selfish,negative
selfishly,negative
selfishness,negative
semi-retarded,negative
senile,negative
sensationalize,negative
senseless,negative
senselessly,negative
sermonize,negative
servitude,negative
set-up,negative
sh*t,negative
shabby,negative
shadowy,negative
shady,negative
shake,negative
shaky,negative
shallow,negative
sham,negative
shambles,negative
shame,negative
shameful,negative
shamefully,negative
shamefulness,negative
shameless,negative
shamelessly,negative
shamelessness,negative
shark,negative
shatter,negative
shemale,negative
shimmer,negative
shimmy,negative
shipwreck,negative
shirk,negative
shirker,negative
shit,negative
shiver,negative
shock,negative
shocking,negative
shockingly,negative
shoddy,negative
short-lived,negative
shortchange,negative
shortcoming,negative
shortcomings,negative
shortness,negative
shortsighted,negative
shortsightedness,negative
showdown,negative
shrew,negative
shriek,negative
shrill,negative
shrilly,negative
shrivel,negative
shroud,negative
shrouded,negative
shrug,negative
shun,negative
shunned,negative
sick,negative
sicken,negative
sickening,negative
sickeningly,negative
sickly,negative
sickness,negative
sidetrack,negative
sidetracked,negative
siege,negative
sillily,negative
silly,negative
simplistic,negative
simplistically,negative
sin,negative
sinful,negative
sinfully,negative
sinister,negative
sinisterly,negative
sink,negative
sinking,negative
skeletons,negative
skeptic,negative
skeptical,negative
skeptically,negative
skepticism,negative
sketchy,negative
skimpy,negative
skinny,negative
skittish,negative
skittishly,negative
skulk,negative
slack,negative
slanderer,negative
slanderously,negative
slap,negative
slashing,negative
slaughter,negative
slaughtered,negative
slave,negative
slaves,negative
sleazy,negative
slime,negative
slog,negative
slogged,negative
slogging,negative
slogs,negative
sloooooooooooooow,negative
sloooow,negative
slooow,negative
sloow,negative
sloppily,negative
sloppy,negative
sloth,negative
slothful,negative
slow-moving,negative
sloww,negative
slowww,negative
slowwww,negative
slug,negative
slump,negative
slumping,negative
slumpping,negative
slur,negative
slut,negative
sluts,negative
sly,negative
smack,negative
smallish,negative
smash,negative
smear,negative
smell,negative
smelled,negative
smelling,negative
smells,negative
smelly,negative
smelt,negative
smoke,negative
smokescreen,negative
smolder,negative
smoldering,negative
smother,negative
smoulder,negative
smouldering,negative
smudge,negative
smudged,negative
smudges,negative
smudging,negative
smug,negative
smugly,negative
smut,negative
smuttier,negative
smuttiest,negative
smutty,negative
snag,negative
snagged,negative
snagging,negative
snags,negative
snappish,negative
snappishly,negative
snare,negative
snarky,negative
snarl,negative
sneak,negative
sneakily,negative
sneaky,negative
sneer,negative
sneering,negative
sneeringly,negative
snob,negative
snobbish,negative
snobby,negative
snobish,negative
snobs,negative
snub,negative
so-cal,negative
soapy,negative
sob,negative
sober,negative
sobering,negative
solemn,negative
solicitude,negative
somber,negative
sore,negative
sorely,negative
soreness,negative
sorrow,negative
sorrowful,negative
sorrowfully,negative
sorry,negative
sour,negative
sourly,negative
spade,negative
spank,negative
spendy,negative
spew,negative
spewed,negative
spewing,negative
spews,negative
spilling,negative
spinster,negative
spiritless,negative
spite,negative
spiteful,negative
spitefully,negative
spitefulness,negative
splatter,negative
split,negative
splitting,negative
spoil,negative
spoilage,negative
spoilages,negative
spoiled,negative
spoilled,negative
spoils,negative
spook,negative
spookier,negative
spookiest,negative
spookily,negative
spooky,negative
spoon-fed,negative
spoon-feed,negative
spoonfed,negative
sporadic,negative
spotty,negative
spurious,negative
spurn,negative
sputter,negative
squabble,negative
squabbling,negative
squander,negative
squash,negative
squeak,negative
squeaks,negative
squeaky,negative
squeal,negative
squealing,negative
squeals,negative
squirm,negative
stab,negative
staid,negative
stain,negative
stains,negative
stale,negative
stalemate,negative
stall,negative
stalls,negative
stammer,negative
stampede,negative
stark,negative
starkly,negative
startle,negative
startling,negative
startlingly,negative
starvation,negative
starve,negative
static,negative
steal,negative
stealing,negative
steals,negative
steep,negative
steeply,negative
stench,negative
stereotype,negative
stereotypical,negative
stereotypically,negative
stern,negative
stew,negative
sticky,negative
stiff,negative
stiffness,negative
stifle,negative
stifling,negative
stiflingly,negative
stigma,negative
stigmatize,negative
sting,negative
stinging,negative
stingingly,negative
stingy,negative
stink,negative
stinks,negative
stodgy,negative
stole,negative
stooge,negative
stooges,negative
stormy,negative
straggle,negative
straggler,negative
strange,negative
strangely,negative
stranger,negative
strangest,negative
strangle,negative
streaky,negative
strenuous,negative
stressfully,negative
stricken,negative
strict,negative
strictly,negative
strident,negative
stridently,negative
strife,negative
strike,negative
stringently,negative
struck,negative
struggle,negative
struggled,negative
struggles,negative
struggling,negative
strut,negative
stubborn,negative
stubbornly,negative
stubbornness,negative
stuck,negative
stuffy,negative
stumble,negative
stumbled,negative
stumbles,negative
stump,negative
stumped,negative
stumps,negative
stun,negative
stunt,negative
stunted,negative
stupid,negative
stupidest,negative
stupidity,negative
stupidly,negative
stupified,negative
stupify,negative
stupor,negative
stutter,negative
stuttered,negative
stuttering,negative
stutters,negative
sty,negative
stymied,negative
sub-par,negative
subdued,negative
subjugate,negative
subjugation,negative
submissive,negative
subordinate,negative
subservience,negative
subservient,negative
subtract,negative
subversion,negative
subversive,negative
subversively,negative
subvert,negative
succumb,negative
suck,negative
sucked,negative
sucker,negative
sucks,negative
sucky,negative
sueing,negative
sufferer,negative
sufferers,negative
suffocate,negative
sugar-coat,negative
sugar-coated,negative
sugarcoated,negative
suicidal,negative
suicide,negative
sulk,negative
sullen,negative
sully,negative
sunder,negative
sunk,negative
sunken,negative
superficial,negative
superficiality,negative
superficially,negative
superfluous,negative
superstition,negative
superstitious,negative
suppress,negative
suppression,negative
surrender,negative
swagger,negative
swamped,negative
sweaty,negative
swelled,negative
swelling,negative
swindle,negative
swipe,negative
swollen,negative
symptom,negative
symptoms,negative
syndrome,negative
taboo,negative
tacky,negative
tamper,negative
tangle,negative
tangled,negative
tangles,negative
tank,negative
tanked,negative
tanks,negative
tantrum,negative
tardy,negative
tarnish,negative
tarnished,negative
tarnishes,negative
tarnishing,negative
tattered,negative
taunt,negative
taunting,negative
tauntingly,negative
taunts,negative
taut,negative
tawdry,negative
taxing,negative
tease,negative
teasingly,negative
tedious,negative
tediously,negative
temerity,negative
temper,negative
tempest,negative
temptation,negative
tenderness,negative
tension,negative
tentative,negative
tentatively,negative
tenuous,negative
tenuously,negative
tepid,negative
terrible,negative
terribleness,negative
terribly,negative
terror,negative
terror-genic,negative
terrorism,negative
terrorize,negative
testily,negative
testy,negative
tetchily,negative
tetchy,negative
thankless,negative
thicker,negative
thirst,negative
thorny,negative
thoughtless,negative
thoughtlessly,negative
thoughtlessness,negative
thrash,negative
threesome,negative
throb,negative
throbbed,negative
throbbing,negative
throbs,negative
throttle,negative
thug,negative
thumb-down,negative
thumbs-down,negative
thwart,negative
time-consuming,negative
timid,negative
timidity,negative
timidly,negative
timidness,negative
tin-y,negative
tingled,negative
tingling,negative
tired,negative
tiresome,negative
tiring,negative
tiringly,negative
toil,negative
toll,negative
top-heavy,negative
topple,negative
torment,negative
tormented,negative
torrent,negative
torture,negative
tortured,negative
tortures,negative
torturing,negative
torturous,negative
torturously,negative
totalitarian,negative
touchy,negative
toughness,negative
tout,negative
touted,negative
touts,negative
toxic,negative
traduce,negative
traitor,negative
traitorous,negative
traitorously,negative
tramp,negative
trample,negative
transgress,negative
transgression,negative
trap,negative
traped,negative
trapped,negative
trash,negative
trashed,negative
trashy,negative
trauma,negative
traumatically,negative
traumatize,negative
traumatized,negative
travesties,negative
travesty,negative
treacherous,negative
treacherously,negative
treachery,negative
treason,negative
treasonous,negative
trick,negative
tricked,negative
trickery,negative
tricky,negative
trivial,negative
trivialize,negative
troublemaker,negative
troublesome,negative
troublesomely,negative
troubling,negative
troublingly,negative
truant,negative
tumble,negative
tumbled,negative
tumbles,negative
tumultuous,negative
turbulent,negative
twist,negative
twisted,negative
twists,negative
two-faced,negative
two-faces,negative
tyrannical,negative
tyrannically,negative
tyranny,negative
tyrant,negative
ugh,negative
uglier,negative
ugliest,negative
ugliness,negative
ugly,negative
ulterior,negative
ultimatum,negative
ultimatums,negative
ultra-hardline,negative
un-viewable,negative
unacceptablely,negative
unaccessible,negative
unaccustomed,negative
unachievable,negative
unaffordable,negative
unappealing,negative
unauthentic,negative
unbearable,negative
unbearablely,negative
unbelievable,negative
unbelievably,negative
uncaring,negative
uncertain,negative
uncivil,negative
uncivilized,negative
unclean,negative
unclear,negative
uncomfortable,negative
uncomfortably,negative
uncomfy,negative
uncompromising,negative
uncompromisingly,negative
unconfirmed,negative
unconstitutional,negative
unconvincing,negative
unconvincingly,negative
uncooperative,negative
uncouth,negative
uncreative,negative
undecided,negative
undefined,negative
undependability,negative
undependable,negative
underdog,negative
underlings,negative
underpowered,negative
undersized,negative
undid,negative
undignified,negative
undissolved,negative
undone,negative
unease,negative
uneasily,negative
uneasiness,negative
uneasy,negative
unequal,negative
uneven,negative
uneventful,negative
unexplained,negative
unfaithful,negative
unfaithfully,negative
unfamiliar,negative
unfeeling,negative
unfinished,negative
unforgiving,negative
ungovernable,negative
ungrateful,negative
unhappily,negative
unhappiness,negative
unhappy,negative
unhealthy,negative
unhelpful,negative
unilateralism,negative
unimaginable,negative
unimaginably,negative
unimportant,negative
uninformed,negative
unintelligible,negative
unintelligile,negative
unipolar,negative
unkind,negative
unkindly,negative
unknown,negative
unlamentable,negative
unlamentably,negative
unlawfulness,negative
unleash,negative
unlikely,negative
unlucky,negative
unmoved,negative
unnatural,negative
unnaturally,negative
unnerve,negative
unnerved,negative
unnerving,negative
unnervingly,negative
unnoticed,negative
unobserved,negative
unorthodox,negative
unorthodoxy,negative
unpleasant,negative
unpleasantries,negative
unprepared,negative
unprove,negative
unproved,negative
unproven,negative
unproves,negative
unproving,negative
unravel,negative
unraveled,negative
unreachable,negative
unreadable,negative
unrelenting,negative
unrelentingly,negative
unreliability,negative
unresponsive,negative
unruly,negative
unscrupulous,negative
unscrupulously,negative
unsecure,negative
unseemly,negative
unsettle,negative
unsettled,negative
unsettling,negative
unsettlingly,negative
unskilled,negative
unsophisticated,negative
unspeakable,negative
unspeakablely,negative
unspecified,negative
unsteadily,negative
unsteadiness,negative
unsteady,negative
unsupported,negative
unsupportive,negative
untested,negative
unthinkable,negative
unthinkably,negative
untouched,negative
untrue,negative
untrustworthy,negative
unusably,negative
unuseable,negative
unuseably,negative
unusual,negative
unusually,negative
unviewable,negative
unwatchable,negative
unwell,negative
unwieldy,negative
unwillingly,negative
unwise,negative
unwisely,negative
unworkable,negative
unworthy,negative
unyielding,negative
upbraid,negative
upheaval,negative
uprising,negative
uproar,negative
uproarious,negative
uproariously,negative
uproarous,negative
uproarously,negative
uproot,negative
upseting,negative
upsets,negative
upsetting,negative
upsettingly,negative
useless,negative
usurper,negative
utterly,negative
vagrant,negative
vague,negative
vagueness,negative
vain,negative
vainly,negative
vanity,negative
vehement,negative
vehemently,negative
vengeance,negative
vengeful,negative
vengefully,negative
vengefulness,negative
venom,negative
venomous,negative
venomously,negative
vent,negative
vestiges,negative
vex,negative
vexation,negative
vexing,negative
vexingly,negative
vibrate,negative
vibrated,negative
vibrates,negative
vibrating,negative
vibration,negative
vice,negative
vicious,negative
viciously,negative
viciousness,negative
victimize,negative
vile,negative
vileness,negative
vilify,negative
villainous,negative
villainously,negative
villains,negative
villian,negative
villianous,negative
villianously,negative
villify,negative
vindictive,negative
vindictively,negative
vindictiveness,negative
viper,negative
virulence,negative
virulent,negative
virulently,negative
virus,negative
vociferous,negative
vociferously,negative
vomit,negative
vomited,negative
vomiting,negative
vomits,negative
vulgar,negative
wack,negative
wail,negative
wallow,negative
wane,negative
waning,negative
wanton,negative
war-like,negative
warily,negative
wariness,negative
warlike,negative
warp,negative
warped,negative
wary,negative
washed-out,negative
waste,negative
wastefulness,negative
water-down,negative
watered-down,negative
wayward,negative
weariness,negative
wearisome,negative
weary,negative
wedge,negative
weed,negative
weep,negative
weird,negative
weirdly,negative
wheedle,negative
whimper,negative
whine,negative
whining,negative
whiny,negative
whips,negative
whore,negative
whores,negative
wicked,negative
wickedly,negative
wickedness,negative
wild,negative
wildly,negative
wiles,negative
wilt,negative
wily,negative
wimpy,negative
wince,negative
wobble,negative
wobbled,negative
wobbles,negative
woe,negative
woebegone,negative
woeful,negative
woefully,negative
womanizer,negative
womanizing,negative
worn,negative
worried,negative
worriedly,negative
worrier,negative
worrisome,negative
worryingly,negative
worthlessly,negative
worthlessness,negative
wound,negative
wounds,negative
wrangle,negative
wrath,negative
wreak,negative
wreaked,negative
wreaks,negative
wreck,negative
wrest,negative
wrestle,negative
wretch,negative
wretched,negative
wretchedly,negative
wretchedness,negative
wrinkle,negative
wrinkled,negative
wrinkles,negative
wrip,negative
wripped,negative
wripping,negative
writhe,negative
wrought,negative
yawn,negative
zap,negative
zapped,negative
zaps,negative
zealot,negative
zealous,negative
zealously,negative
zombie,negative
